filename,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/27710853.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/15573418.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/89512321.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/15145575.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/18589927.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/11183737.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/30709029.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/13964744.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/19362586.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/16492045.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/57706851.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/26829350.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/24727739.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/45077654.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/69097572.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/31064969.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/23933031.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/41152404.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/38707449.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/63158213.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/95625660.pdf,/home/droski/Desktop/School/Fall25/Capstone/data/BPO/79261033.pdf
/home/droski/Desktop/School/Fall25/Capstone/data/BPO/57706851.pdf,0.12259020724977401,0.06339323630564961,0.0733741650589011,0.2040201858581419,0.06436376747835863,0.08457164528907858,0.0368263770785401,0.11252414917711899,0.046815537276820945,0.07716581224497007,1.0000000000000018,0.11159880336596492,0.0858004044661266,0.050088065189798685,0.0652658278960151,0.05601935404527943,0.06825444167346256,0.0854618598605483,0.03338810269724449,0.13603308695581307,0.09937264296863726,0.06256589552130067
/home/droski/Desktop/School/Fall25/Capstone/data/BPO/26829350.pdf,0.1418173196918268,0.08836453858138323,0.0846130097236535,0.04542214587633413,0.10498936139522622,0.1045267870092722,0.06273242271785424,0.10591092101249867,0.05508588422422416,0.13549071608885557,0.11159880336596492,1.0000000000000002,0.08457082956920686,0.07017515961249306,0.08081306272108817,0.07856800872321984,0.0759386234177473,0.049912475051432155,0.058945204178139574,0.03681617942799038,0.07617510193303276,0.06747503050528209
/home/droski/Desktop/School/Fall25/Capstone/data/BPO/24727739.pdf,0.18879238887105654,0.1540074099655721,0.0859112389536698,0.06316238297262645,0.13381827169751184,0.1600742661793369,0.07840979590596493,0.13899724119531856,0.10596789333646432,0.1690404763248326,0.0858004044661266,0.08457082956920686,0.99999999999998,0.1300498066560129,0.18179151700222576,0.11403193024289017,0.16305867842634916,0.05936367125477703,0.10969175445090915,0.06229644421360687,0.0510562628018896,0.14019558374150506
/home/droski/Desktop/School/Fall25/Capstone/data/BPO/45077654.pdf,0.1092853018215643,0.08556923310078457,0.04896645166075129,0.039289835567564386,0.09525741293012094,0.06998820277891087,0.053046542718929016,0.08826589974382967,0.0940362410859052,0.1933660708812023,0.050088065189798685,0.07017515961249306,0.1300498066560129,1.0000000000000038,0.07675745284970985,0.06612527104712881,0.0679032663526709,0.03965253011049921,0.059764912862281874,0.044725731047222266,0.04078463655741968,0.06850446214541722
/home/droski/Desktop/School/Fall25/Capstone/data/BPO/69097572.pdf,0.12249709880374335,0.09883445157072812,0.062464988848806934,0.053183784108473485,0.1146711351374832,0.13702072834995008,0.06582415392866932,0.10267169739391134,0.0796564793347539,0.11874831785196191,0.0652658278960151,0.08081306272108817,0.18179151700222576,0.07675745284970985,1.000000000000002,0.0639435557618011,0.10983762393609887,0.05413201427207467,0.09023182866426344,0.036786094800724145,0.04847441562637846,0.1332193507482252
/home/droski/Desktop/School/Fall25/Capstone/data/BPO/31064969.pdf,0.1022922387794538,0.13864381360786057,0.06862397032243098,0.06329503112224809,0.10208968807051728,0.0710904326034223,0.06724829216455845,0.09448440615777903,0.12439524287572552,0.12238726573619164,0.05601935404527943,0.07856800872321984,0.11403193024289017,0.06612527104712881,0.0639435557618011,1.0000000000000004,0.0961329856969464,0.05387986353327429,0.06528909435424297,0.08855840034176102,0.046657313468237815,0.1073676078419903
/home/droski/Desktop/School/Fall25/Capstone/data/BPO/23933031.pdf,0.16490739858640055,0.22035341124541635,0.08804461525459956,0.03491691901306709,0.0935887824204677,0.11110672651974894,0.10583557907396404,0.12571846229385722,0.07258025111490428,0.09735519670326748,0.06825444167346256,0.0759386234177473,0.16305867842634916,0.0679032663526709,0.10983762393609887,0.0961329856969464,1.0000000000000058,0.051876818266938254,0.09539035425940201,0.04057156839608967,0.05121746896515409,0.1531250860933628
/home/droski/Desktop/School/Fall25/Capstone/data/BPO/41152404.pdf,0.06798110100305418,0.05114455920748392,0.04836830734993958,0.0893576313356572,0.04610161462583918,0.07089348526409724,0.023557863544435193,0.15454019730614071,0.04090872282544306,0.05653975314406695,0.0854618598605483,0.049912475051432155,0.05936367125477703,0.03965253011049921,0.05413201427207467,0.05387986353327429,0.051876818266938254,1.0000000000000027,0.03175820530702889,0.04011620758490893,0.043524887624541306,0.04406809185523719
/home/droski/Desktop/School/Fall25/Capstone/data/BPO/38707449.pdf,0.07413086926184566,0.11988437499527962,0.09995408470266538,0.04041104611709973,0.07953171691125921,0.0972202577195998,0.10389776749057475,0.07686661354160318,0.09009719884225496,0.10622985275934244,0.03338810269724449,0.058945204178139574,0.10969175445090915,0.059764912862281874,0.09023182866426344,0.06528909435424297,0.09539035425940201,0.03175820530702889,1.0000000000000084,0.055266679383476965,0.0385958958492127,0.07314233693102803
/home/droski/Desktop/School/Fall25/Capstone/data/BPO/63158213.pdf,0.04627063450381798,0.07098781041661431,0.030428916099706733,0.3062852846402046,0.046451074869666285,0.05691261948304493,0.044516967235406504,0.06139898743684103,0.03598985947397727,0.08525935569157567,0.13603308695581307,0.03681617942799038,0.06229644421360687,0.044725731047222266,0.036786094800724145,0.08855840034176102,0.04057156839608967,0.04011620758490893,0.055266679383476965,0.9999999999999993,0.03507685355927386,0.04914550270982265
/home/droski/Desktop/School/Fall25/Capstone/data/BPO/95625660.pdf,0.07794415332344076,0.06537120079890667,0.06340806331559082,0.04594544580860639,0.06203576597248121,0.07411376708166872,0.05682600328703987,0.05307945106526888,0.06869276572611033,0.07056331628406864,0.09937264296863726,0.07617510193303276,0.0510562628018896,0.04078463655741968,0.04847441562637846,0.046657313468237815,0.05121746896515409,0.043524887624541306,0.0385958958492127,0.03507685355927386,0.9999999999999979,0.04759953951506653
/home/droski/Desktop/School/Fall25/Capstone/data/BPO/79261033.pdf,0.16869870591963687,0.19249658524083063,0.09154800199394282,0.039947053208266595,0.08057762388224578,0.09513306662741085,0.10279774062780654,0.12141189723518907,0.0990223127545536,0.13226856210447296,0.06256589552130067,0.06747503050528209,0.14019558374150506,0.06850446214541722,0.1332193507482252,0.1073676078419903,0.1531250860933628,0.04406809185523719,0.07314233693102803,0.04914550270982265,0.04759953951506653,0.9999999999999992
